2550,Reebok model 2,41.96,68,273,955
2551,Johnson model 2,99.92,28,256,3662
2552,Spalding model 3,620.43,182,305,154
2553,Ellis model 3,0.00,0,0,3376
2554,CourtPlay model 3,424.85,20,120,3067
2555,Reebok model 2,05.61,192,2,3168
2556,Nike model 1,9.32,141,20,3231
2557,Reebok model 3,297.86,60,315,1737
2558,CourtPlay model 4,8549.45,43,351,226
2559,Bubble Face model 2,67.97,139,27,1131
2560,Bubble Face model 3,777.14,142,248,890
2561,Ellis model 4,3554.13,37,17,2295
2562,E-Force model 1,2.38,177,219,287
2563,Z-Ball model 2,91.68,57,95,1312
2564,Pinch model 3,129.92,179,110,2337
2565,Head model 1,0.60,191,248,47
2566,Wilson model 4,1542.38,75,199,3557
2567,Wilson model 3,165.78,163,104,100
2568,Head model 2,12.88,191,245,2733
2569,Nike model 3,208.83,190,207,2564
2570,Roll Out model 4,0560.83,67,165,313
2571,E-Force model 3,264.55,81,242,3286
2572,Reebok model 1,8.75,134,197,3188
2573,Nelson model 4,1187.92,148,223,4000
2574,Skip Shot model 4,5792.53,158,22,66
2575,Reebok model 3,112.08,181,204,1755
2576,Z-Ball model 1,6.77,29,94,810
2577,Santa Anne Company model 1,7.64,119,134,1428
2578,Skip Shot model 4,5087.61,27,14,3713
2579,First USA model 1,8.90,153,166,2846
2580,Ektelon model 3,729.25,102,181,2495
2581,Santa Anne Company model 4,1418.71,14,81,1393
2582,Wilson model 4,9817.27,163,358,3287
2583,Johnson model 1,4.58,115,399,3257
2584,Wilson model 4,8214.91,163,289,1486
2585,Beefcake model 4,0521.79,38,191,3325
2586,Bubble Face model 2,86.36,97,46,531
2587,Santa Anne Company model 1,3.38,119,141,3257
2588,Spalding model 2,12.82,1,196,2326
2589,Head model 4,7002.36,146,17,3482
2590,Bubble Face model 1,9.99,24,87,3268
2591,Spalding model 4,0061.01,61,212,1468
2592,Pinch model 3,418.43,44,80,345
2593,Spalding model 1,0.38,113,20,2455
2594,Z-Ball model 1,2.47,70,113,3086
2595,Genesis model 3,0.00,0,0,3714
2596,Johnson model 2,27.95,19,143,424
2597,Gosen model 4,7976.91,167,38,806
2598,Spalding model 3,053.17,184,306,2229
2599,Swain model 2,09.70,17,111,117
2600,Gemini model 4,0.00,0,0,196
2601,Spalding model 4,9479.36,61,353,1123
2602,Wilson model 1,5.66,129,68,1786
2603,Reebok model 2,39.61,118,111,1768
2604,Beefcake model 2,29.83,86,335,3936
2605,Marty Hogan model 1,0.75,73,285,3277
2606,Head model 4,2951.47,191,64,280
2607,Swain model 3,724.77,17,351,3298
2608,E-Force model 3,126.52,35,262,1883
2609,Skip Shot model 3,104.12,156,261,3415
2610,Nelson model 4,0337.52,71,15,638
2611,E-Force model 1,1.99,83,276,3666
2612,Marty Hogan model 3,735.28,199,34,1534
2613,Nike model 2,95.86,141,3,716
2614,Roll Out model 1,2.22,162,251,2825
2615,Beefcake model 2,38.46,38,159,2900
2616,Gosen model 1,5.31,21,307,151
2617,Reebok model 1,6.65,68,168,2987
2618,Beefcake model 4,0870.93,48,327,727
2619,Roll Out model 2,41.91,99,282,1801
2620,Pinch model 4,1084.88,121,390,1275
2621,First USA model 3,728.10,120,390,1099
2622,E-Force model 1,5.99,82,225,3475
2623,Gosen model 2,50.73,167,152,637
2624,Pro Kennex model 1,9.58,193,236,850
2625,Ektelon model 3,456.31,178,188,3796
2626,First USA model 2,91.50,64,72,485
2627,Wilson model 1,2.39,155,167,2594
2628,Z-Ball model 1,6.31,126,120,164
2629,Skip Shot model 3,853.10,156,323,2889
2630,Ellis model 3,961.36,16,246,2103
2631,Nike model 3,624.25,103,95,3085
2632,Bubble Face model 1,8.28,139,207,686
2633,Bubble Face model 4,7775.06,139,188,1199
2634,Wilson model 2,95.08,95,253,904
2635,Z-Ball model 1,8.51,157,112,2950
2636,Swain model 1,6.65,170,358,650
2637,Nike model 1,7.93,141,84,325
2638,Spalding model 2,50.16,150,63,1479
2639,Ellis model 2,32.09,104,96,611
2640,Swain model 2,52.00,189,277,3876
2641,Johnson model 1,9.88,200,99,1707
2642,CourtPlay model 2,69.67,39,82,292
2643,CourtPlay model 2,01.10,169,362,3393
2644,Bubble Face model 4,3727.93,15,224,3833
2645,Johnson model 3,195.55,200,326,768
2646,Bubble Face model 4,8184.00,24,165,1936
2647,Genesis model 3,964.10,175,365,905
2648,Wilson model 2,49.89,163,51,1018
2649,Genesis model 3,426.63,147,68,3616
2650,Bubble Face model 3,282.92,96,183,1488
2651,Skip Shot model 3,817.06,158,64,997
2652,Reebok model 2,15.22,134,23,1261
2653,Beefcake model 1,7.28,56,243,954
2654,First USA model 1,0.00,0,0,1196
2655,Nelson model 1,3.55,144,339,3449
2656,Nelson model 4,6737.09,144,290,3802
2657,Pro Kennex model 4,4354.03,186,317,3762
2658,Genesis model 4,0158.43,147,36,783
2659,Roll Out model 4,1065.19,67,322,2194
2660,Ellis model 3,956.75,42,311,2027
2661,Swain model 4,0.00,0,0,1524
2662,Bubble Face model 1,6.19,166,185,209
2663,Roll Out model 4,0836.50,114,308,720
2664,Head model 4,3633.22,33,178,2400
2665,Swain model 4,0927.94,154,205,3707
2666,Santa Anne Company model 1,6.53,125,124,3327
2667,Swain model 4,7698.26,41,162,2017
2668,Roll Out model 2,10.32,99,25,877
2669,Beefcake model 3,074.83,38,359,586
2670,Ellis model 3,234.56,37,121,3623
2671,Gosen model 2,65.98,106,73,3888
2672,Ellis model 3,800.09,85,188,66
2673,Wilson model 1,1.11,53,20,1410
2674,Swain model 2,06.10,72,78,278
2675,Marty Hogan model 2,56.12,174,383,3958
2676,Marty Hogan model 4,0880.74,199,310,3931
2677,Ektelon model 2,28.53,50,29,2561
2678,Reebok model 1,3.96,160,220,3072
2679,E-Force model 1,4.28,82,101,970
2680,Pinch model 1,7.84,179,96,2132
2681,Head model 3,534.56,197,68,1124
2682,Santa Anne Company model 3,590.41,14,196,3382
2683,Z-Ball model 3,297.92,70,148,1765
2684,Ellis model 3,570.97,104,335,3924
2685,E-Force model 1,0.87,180,323,2284
2686,Johnson model 2,84.70,115,287,124
2687,Swain model 3,979.48,170,264,2741
2688,Gosen model 4,2271.63,111,58,357
2689,Roll Out model 2,65.82,78,281,1630
2690,Bubble Face model 2,80.42,66,75,1097
2691,Head model 3,694.88,197,235,1881
2692,Z-Ball model 1,7.01,126,8,1141
2693,Roll Out model 2,70.48,162,282,2190
2694,Reebok model 2,31.88,192,223,208
2695,Gemini model 3,745.23,55,38,1079
2696,Reebok model 2,57.62,181,125,3111
2697,Z-Ball model 4,6470.46,145,316,3425
2698,Pro Kennex model 2,92.91,109,40,119
2699,Genesis model 3,754.88,183,14,2358
2700,Pro Kennex model 1,2.98,109,174,3340
2701,Roll Out model 2,80.21,5,213,869
2702,Pro Kennex model 3,156.35,36,55,3666
2703,Nelson model 1,8.76,137,60,3314
2704,Ellis model 1,9.49,80,199,342
2705,CourtPlay model 2,0.00,0,0,3999
2706,Head model 3,366.20,122,329,2599
2707,Gosen model 2,29.05,135,371,1783
2708,Marty Hogan model 2,14.80,93,253,2429
2709,Bubble Face model 1,9.14,24,106,1064
2710,Bubble Face model 2,99.71,49,209,3895
2711,Wilson model 1,3.94,129,131,280
2712,Swain model 2,19.07,154,185,3543
2713,Skip Shot model 2,99.48,27,353,1714
2714,Santa Anne Company model 2,17.07,132,69,2672
2715,Swain model 1,3.18,72,84,1663
2716,Skip Shot model 4,0448.76,156,137,3036
2717,Bubble Face model 4,2877.91,97,319,11
2718,Spalding model 3,557.15,8,134,70
2719,Ellis model 4,7002.88,74,274,1117
2720,Bubble Face model 2,82.71,142,148,1308
2721,E-Force model 3,694.89,177,27,1925
2722,Nike model 1,7.52,34,50,1404
2723,Bubble Face model 3,774.96,97,166,3820
2724,Santa Anne Company model 2,07.68,132,332,3191
2725,Nelson model 2,08.71,136,341,553
2726,CourtPlay model 3,228.38,47,194,3670
2727,Gosen model 1,9.37,135,148,3447
2728,E-Force model 2,84.54,35,254,2059
2729,Beefcake model 3,949.00,31,338,2233
2730,First USA model 4,8054.29,120,12,742
2731,Spalding model 3,696.98,107,219,954
2732,Wilson model 1,9.49,129,121,2906
2733,Marty Hogan model 3,853.01,13,272,3502
2734,First USA model 3,112.83,64,126,2570
2735,Reebok model 3,235.88,60,291,2786
2736,Swain model 2,31.70,170,171,585
2737,Ellis model 4,2658.88,104,148,1603
2738,Skip Shot model 4,2824.78,158,208,2989
2739,Beefcake model 3,142.67,45,365,3410
2740,Johnson model 2,07.96,115,72,2114
2741,Santa Anne Company model 2,62.50,161,184,2991
2742,Santa Anne Company model 3,920.81,14,342,227
2743,E-Force model 3,230.44,81,354,1898
2744,Nelson model 2,77.48,71,210,1292
2745,CourtPlay model 1,0.04,39,124,464
2746,Nelson model 3,634.02,148,186,1729
2747,Wilson model 2,75.34,155,180,3265
2748,Nike model 3,570.91,190,238,3441
2749,Reebok model 1,6.07,118,364,1951
2750,Gemini model 1,9.95,55,100,3159
2751,Spalding model 1,8.76,184,37,255
2752,Beefcake model 1,8.28,45,183,2718
2753,Johnson model 3,156.69,28,102,1739
2754,Nelson model 1,2.35,148,17,2122
2755,Roll Out model 2,99.12,164,92,2161
2756,Gosen model 2,52.34,123,23,281
2757,Skip Shot model 4,1469.57,9,387,762
2758,Gosen model 2,19.76,135,151,2393
2759,Ektelon model 1,5.09,102,296,2239
2760,First USA model 2,64.43,168,81,2384
2761,Beefcake model 3,269.63,45,340,25
2762,Johnson model 3,987.98,115,286,3258
2763,Reebok model 1,5.93,127,277,303
2764,Reebok model 2,08.38,181,157,2543
2765,Reebok model 2,91.04,127,388,1762
2766,Nike model 3,967.43,22,398,1344
2767,Nike model 1,6.30,190,28,2503
2768,Marty Hogan model 1,1.61,93,380,2320
2769,Gemini model 3,0.00,0,0,3980
2770,Roll Out model 3,651.19,69,234,3517
2771,Wilson model 1,3.07,53,373,2843
2772,Head model 1,5.08,191,112,1603
2773,Ellis model 1,3.61,94,395,2618
2774,Nelson model 1,6.20,71,121,643
2775,Wilson model 2,61.97,163,304,2398
2776,Ellis model 4,0339.00,80,65,1841
2777,Marty Hogan model 1,1.44,11,121,1796
2778,Skip Shot model 2,49.39,156,261,1037
2779,Pro Kennex model 1,8.99,46,212,942
2780,Bubble Face model 2,0.00,0,0,1286
2781,Marty Hogan model 1,3.93,174,383,2763
2782,First USA model 3,294.45,64,57,655
2783,Spalding model 4,5602.57,61,373,3423
2784,Gosen model 2,54.14,135,130,670
2785,Beefcake model 1,3.83,48,224,335
2786,Pinch model 3,256.82,44,183,3995
2787,Skip Shot model 3,708.98,158,250,3724
2788,Reebok model 3,851.89,192,115,734
2789,Wilson model 3,172.81,163,256,2706
2790,E-Force model 3,003.52,82,107,3728
2791,Santa Anne Company model 1,2.72,161,94,1092
2792,Head model 1,6.42,149,40,3331
2793,Bubble Face model 4,4197.55,49,349,541
2794,Reebok model 2,96.97,68,168,1481
2795,Santa Anne Company model 4,2325.43,161,171,2932
2796,Nike model 2,45.13,23,124,3697
2797,CourtPlay model 2,75.59,20,244,908
2798,Genesis model 1,5.26,30,46,3174
2799,Head model 1,3.77,52,159,2291
2800,First USA model 1,1.25,153,320,2310
2801,Santa Anne Company model 1,0.00,0,0,3438
2802,Nelson model 2,0.00,0,0,629
2803,Nelson model 3,407.81,77,18,3590
2804,Johnson model 1,7.52,131,140,3146
2805,Skip Shot model 3,650.97,110,47,2179
2806,Pro Kennex model 4,3027.97,159,350,1705
2807,Spalding model 3,831.04,100,314,3896
2808,Gemini model 1,7.92,55,25,776
2809,Roll Out model 3,934.03,69,349,383
2810,Gemini model 2,50.50,58,391,2953
2811,Spalding model 4,3359.04,8,283,2042
2812,Pinch model 3,413.55,121,28,3854
2813,First USA model 1,2.89,153,379,450
2814,Roll Out model 1,0.92,173,318,3085
2815,Bubble Face model 1,7.53,24,115,2140
2816,Skip Shot model 1,1.22,9,353,886
2817,Bubble Face model 4,2630.15,2,246,2922
2818,Reebok model 4,9813.19,134,72,3017
2819,Reebok model 3,215.01,127,141,1570
2820,Nelson model 2,02.46,148,138,703
2821,E-Force model 1,6.70,177,398,2460
2822,Pinch model 3,650.63,12,302,1942
2823,Z-Ball model 1,2.61,26,237,2748
2824,Bubble Face model 3,123.66,96,327,2942
2825,Swain model 4,6889.42,170,257,513
2826,Nelson model 2,76.75,137,138,3868
2827,Ellis model 1,0.98,42,311,2492
2828,Gemini model 4,2785.34,55,264,3978
2829,Head model 4,5922.68,191,129,3720
2830,Nelson model 2,87.44,144,243,138
2831,Wilson model 3,413.74,163,376,3780
2832,Z-Ball model 2,94.74,126,2,3384
2833,Z-Ball model 1,8.35,29,76,1676
2834,Skip Shot model 3,411.67,105,27,2790
2835,Wilson model 2,04.80,163,163,2283
2836,Bubble Face model 1,5.46,24,67,2361
2837,Gemini model 1,6.77,58,70,1282
2838,Spalding model 3,478.33,1,175,1515
2839,First USA model 3,726.78,138,260,2278
2840,Swain model 4,0.00,0,0,2258
2841,Pinch model 4,7344.34,179,321,598
2842,E-Force model 2,63.50,83,252,1517
2843,Swain model 2,16.04,154,83,3505
2844,Skip Shot model 3,805.78,152,34,253
2845,Swain model 3,0.00,0,0,1513
2846,Nike model 1,0.80,23,392,1109
2847,Skip Shot model 4,2271.73,27,323,1835
2848,Roll Out model 3,216.83,69,264,285
2849,Reebok model 2,38.44,118,63,582
2850,E-Force model 1,2.17,82,302,2968
2851,Nike model 1,4.77,141,105,3772
2852,Ellis model 1,7.29,74,77,421
2853,Roll Out model 3,844.34,128,267,778
2854,Reebok model 4,8923.53,181,300,2333
2855,Pinch model 2,79.68,117,207,3275
2856,Swain model 1,3.61,17,37,386
2857,Gemini model 2,64.98,55,264,733
2858,Beefcake model 3,154.77,48,117,2419
2859,Spalding model 2,07.11,150,82,3456
2860,Gosen model 2,15.51,59,201,2132
2861,Gosen model 2,54.56,106,290,3608
2862,Roll Out model 3,257.92,5,82,2409
2863,Pinch model 2,38.45,179,222,1897
2864,Ektelon model 3,799.20,50,184,2249
2865,Gosen model 2,71.22,111,230,320
2866,First USA model 2,99.35,64,284,3299
2867,Head model 1,4.45,197,271,1791
2868,Beefcake model 4,0.00,0,0,2957
2869,Pinch model 1,7.67,117,158,3963
2870,Wilson model 1,3.64,51,258,1024
2871,Spalding model 2,74.48,184,194,1278
2872,Gemini model 3,966.80,55,104,3037
2873,Swain model 4,4047.92,10,321,2521
2874,Bubble Face model 4,9971.30,15,25,2530
2875,Ellis model 4,4015.20,91,274,3969
2876,First USA model 2,70.42,168,288,3642
2877,Z-Ball model 2,84.84,126,40,3157
2878,Santa Anne Company model 4,9787.86,119,250,1956
2879,Nike model 2,77.20,103,322,2635
2880,Johnson model 1,7.22,200,186,1216
2881,Swain model 4,0758.48,17,37,2243
2882,Z-Ball model 2,78.65,116,184,2559
2883,Roll Out model 3,634.54,162,236,1680
2884,Wilson model 3,619.51,7,333,653
2885,Z-Ball model 1,9.76,26,376,371
2886,Z-Ball model 3,520.67,26,141,2494
2887,Bubble Face model 4,8039.31,15,208,3297
2888,Spalding model 2,69.86,184,19,3481
2889,Marty Hogan model 4,8497.51,13,323,1611
2890,Beefcake model 1,8.61,31,346,1624
2891,Johnson model 2,35.45,200,7,106
2892,Nike model 4,9823.17,22,39,1821
2893,Ektelon model 3,189.51,102,296,3000
2894,Z-Ball model 3,025.59,26,262,2558
2895,Roll Out model 3,317.85,164,301,1076
2896,Pro Kennex model 4,6384.34,193,249,3270
2897,Roll Out model 2,0.00,0,0,871
2898,Pinch model 1,6.59,117,158,594
2899,Ektelon model 3,515.31,88,203,543
2900,Johnson model 2,91.38,131,86,1511
2901,Z-Ball model 3,374.17,130,385,1233
2902,Gosen model 3,967.10,123,66,363
2903,Z-Ball model 4,6438.07,157,365,3115
2904,Pinch model 2,19.25,140,386,1054
2905,Pro Kennex model 3,149.68,109,19,2960
2906,CourtPlay model 2,55.27,18,283,3774
2907,Marty Hogan model 1,2.39,13,73,172
2908,Skip Shot model 4,0000.97,105,156,2204
2909,Nike model 3,794.48,190,399,2599
2910,Nelson model 3,261.79,171,5,2756
2911,Nike model 4,5587.18,190,251,1093
2912,Wilson model 1,1.47,98,308,2298
2913,Reebok model 2,00.19,60,80,3758
2914,E-Force model 3,545.61,177,48,1010
2915,Swain model 4,0414.43,72,258,2971
2916,Marty Hogan model 4,3553.97,199,385,3653
2917,Santa Anne Company model 1,3.78,14,397,1391
2918,Reebok model 3,771.91,134,71,506
2919,First USA model 4,5278.86,87,364,1184
2920,Skip Shot model 2,74.83,105,251,628
2921,CourtPlay model 1,4.34,169,332,1751
2922,Marty Hogan model 2,13.00,65,195,1103
2923,Swain model 4,6394.43,189,42,759
2924,Ektelon model 4,9725.29,50,89,2249
2925,CourtPlay model 2,08.25,39,291,513
2926,Wilson model 3,916.76,7,239,473
2927,Genesis model 3,965.01,147,348,1812
2928,Santa Anne Company model 4,7439.05,132,248,2833
2929,Z-Ball model 2,46.27,145,354,1246
2930,Beefcake model 2,65.90,86,207,1561
2931,Roll Out model 1,2.41,114,4,903
2932,Ellis model 2,16.84,25,8,1629
2933,Nelson model 1,6.90,136,69,2991
2934,Pinch model 3,075.64,179,248,2808
2935,Pro Kennex model 1,1.93,46,109,3807
2936,Roll Out model 2,33.66,99,181,1077
2937,Ellis model 4,6399.85,16,130,3500
2938,Johnson model 1,9.75,115,328,1534
2939,Santa Anne Company model 1,6.09,119,56,3486
2940,Bubble Face model 2,98.63,97,49,1834
2941,Nike model 1,7.90,23,269,3264
2942,CourtPlay model 4,0880.88,39,334,2788
2943,Gosen model 1,9.12,106,265,2080
2944,Beefcake model 3,345.86,151,251,767
2945,Bubble Face model 4,6932.92,97,252,3564
2946,Wilson model 3,338.83,129,333,3021
2947,Bubble Face model 3,217.15,66,202,3334
2948,Beefcake model 2,34.00,38,254,918
2949,First USA model 3,967.28,172,127,2599
2950,Marty Hogan model 2,0.00,0,0,1829
2951,Skip Shot model 4,6542.38,110,288,757
2952,Ellis model 1,9.63,25,159,2234
2953,Nike model 3,235.42,190,367,1133
2954,Wilson model 1,1.46,95,180,1840
2955,Ellis model 4,9983.22,85,323,2796
2956,Beefcake model 3,274.58,187,335,659
2957,Wilson model 4,2563.65,129,144,951
2958,Gemini model 1,3.17,55,142,64
2959,Beefcake model 4,4682.28,187,393,3560
2960,Swain model 3,960.86,154,321,473
2961,Gosen model 1,3.81,21,134,3982
2962,Spalding model 3,329.17,61,209,3305
2963,Gemini model 1,0.71,55,146,3236
2964,E-Force model 1,3.70,81,242,2570
2965,Skip Shot model 3,116.16,158,393,2525
2966,Wilson model 2,18.24,195,266,1973
2967,Pro Kennex model 1,3.18,46,144,1132
2968,Beefcake model 3,400.70,86,335,2024
2969,Genesis model 4,2916.16,147,207,2101
2970,Wilson model 2,16.13,75,225,2257
2971,Santa Anne Company model 2,54.52,132,398,1589
2972,First USA model 4,0573.77,153,210,2340
2973,Head model 3,188.45,197,183,1631
2974,Nelson model 2,96.56,144,154,631
2975,Z-Ball model 1,2.10,143,345,3200
2976,Marty Hogan model 2,36.62,174,141,2665
2977,Head model 2,13.17,122,78,3574
2978,First USA model 2,79.44,168,154,3459
2979,Head model 2,84.54,33,57,2903
2980,Z-Ball model 2,53.70,29,76,275
2981,Pro Kennex model 4,2700.08,76,84,1785
2982,Nelson model 4,6532.34,144,154,1127
2983,Ektelon model 4,5424.56,88,278,2104
2984,Z-Ball model 2,15.02,130,217,1728
2985,Ellis model 4,4983.48,80,245,1549
2986,Ektelon model 2,21.40,88,52,431
2987,Z-Ball model 2,44.43,57,183,3039
2988,Head model 3,747.20,52,53,126
2989,Z-Ball model 4,9867.64,130,278,3449
2990,Skip Shot model 2,44.79,185,137,1664
2991,Beefcake model 2,0.00,0,0,1616
2992,CourtPlay model 1,8.29,20,245,1511
2993,Spalding model 4,0398.03,150,222,486
2994,Z-Ball model 3,394.26,70,9,795
2995,Nike model 4,7282.50,190,257,2154
2996,CourtPlay model 4,7731.19,18,240,2712
2997,Santa Anne Company model 4,2397.97,132,205,536
2998,Skip Shot model 3,051.06,9,313,239
2999,Head model 4,7051.31,122,105,526
3000,Z-Ball model 3,752.20,145,271,884
3001,Pro Kennex model 4,5542.46,76,365,1781
3002,Pinch model 1,3.56,121,366,2105
3003,Pinch model 1,0.50,179,203,370
3004,Reebok model 2,78.87,118,63,61
3005,Santa Anne Company model 2,53.13,161,236,3305
3006,Ektelon model 1,7.92,102,164,3801
3007,Pinch model 4,7219.53,117,380,2299
3008,Nike model 1,2.88,103,390,3812
3009,Reebok model 4,5738.98,134,101,2297
3010,Spalding model 3,780.75,61,318,182
3011,Gosen model 2,04.54,106,160,855
3012,First USA model 4,3048.14,120,12,105
3013,Genesis model 3,206.47,183,325,607
3014,Gemini model 2,0.00,0,0,2021
3015,Genesis model 1,0.00,0,0,3714
3016,First USA model 4,9363.15,101,129,423
3017,Santa Anne Company model 4,6000.69,132,98,1320
3018,Reebok model 2,17.42,181,210,1362
3019,Spalding model 1,3.81,100,59,1491
3020,Beefcake model 3,665.25,108,27,1089
3021,Genesis model 2,38.56,175,260,2267
3022,Roll Out model 3,0.00,0,0,3515
3023,Swain model 1,0.23,10,280,1273
3024,Roll Out model 3,949.44,164,8,820
3025,Gosen model 3,0.00,0,0,3162
3026,Nike model 3,331.95,190,137,1221
3027,Reebok model 1,0.88,60,80,3872
3028,First USA model 3,287.41,101,56,2133
3029,Swain model 2,07.56,17,138,1099
3030,Gosen model 3,0.00,0,0,6
3031,CourtPlay model 2,25.55,47,228,962
3032,Bubble Face model 3,486.30,97,294,1397
3033,First USA model 1,7.28,153,210,1486
3034,Wilson model 2,54.81,98,57,3371
3035,Bubble Face model 1,3.53,24,25,505
3036,Wilson model 4,6969.02,75,51,2323
3037,Z-Ball model 1,6.00,57,183,3950
3038,Santa Anne Company model 1,7.11,198,390,4000
3039,Santa Anne Company model 4,6565.48,14,71,3333
3040,Ellis model 4,9693.87,80,372,764
3041,Spalding model 2,58.48,100,191,3457
3042,Beefcake model 3,086.52,48,276,142
3043,Pro Kennex model 3,114.27,46,68,2762
3044,Z-Ball model 3,294.79,29,378,3662
3045,Swain model 4,5213.28,154,360,3486
3046,Genesis model 3,203.12,175,353,3175
3047,Ellis model 3,246.79,80,283,1453
3048,Pro Kennex model 2,94.47,36,240,2689
3049,Roll Out model 2,33.81,173,317,2587
3050,Wilson model 4,5974.73,98,224,1850
3051,Roll Out model 1,9.06,173,298,1202
3052,Spalding model 1,2.31,113,20,636
3053,Skip Shot model 3,308.73,158,377,2242
3054,Ektelon model 3,941.72,178,278,2909
3055,Reebok model 1,5.54,192,377,164
3056,Spalding model 4,3671.39,8,283,229
3057,Head model 1,4.38,122,78,3220
3058,Ellis model 1,6.86,91,205,3184
3059,Bubble Face model 3,555.97,96,351,1566
3060,E-Force model 4,1255.62,81,38,3327
3061,Gosen model 2,19.69,135,151,828
3062,Roll Out model 3,528.59,99,24,2587
3063,Nike model 1,7.87,103,346,1684
3064,E-Force model 2,30.80,82,272,3277
3065,Marty Hogan model 1,3.35,13,323,3255
3066,Skip Shot model 4,5695.20,124,201,152
